iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,vaccines,source_name
GRC,31/01/2021,,,,,16075,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,01/02/2021,293817,247251,46566,,16267,2.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,02/02/2021,315628,261543,54085,21811,16839,3.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,03/02/2021,338122,276103,62019,22494,17440,3.24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,04/02/2021,359723,291259,68464,21601,17920,3.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,05/02/2021,380136,306441,73695,20413,18110,3.65,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,06/02/2021,397857,318097,79760,17721,18081,3.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,07/02/2021,,,,,17880,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,08/02/2021,417565,332812,84753,,17678,4.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,09/02/2021,437872,345290,92582,20307,17463,4.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,10/02/2021,459535,353412,106123,21663,17345,4.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,11/02/2021,482416,360800,121616,22881,17528,4.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,12/02/2021,506038,366749,139289,23622,17986,4.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,13/02/2021,526369,371462,154907,20331,18359,5.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,14/02/2021,,,,,18978,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,15/02/2021,554745,386049,168696,,19597,5.32,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,16/02/2021,575766,397840,177926,21021,19699,5.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,17/02/2021,603667,412970,190697,27901,20590,5.79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,18/02/2021,634037,430124,203913,30370,21660,6.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,19/02/2021,664347,449073,215274,30310,22616,6.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,20/02/2021,693436,465842,227594,29089,23867,6.65,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,21/02/2021,697245,467656,229589,3809,22384,6.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRC,22/02/2021,730410,486820,243590,33165,25095,7.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
GRL,27/01/2021,2584,2584,,,,4.55,Pfizer/BioNTech,Government of Greenland
GGY,24/01/2021,6673,6151,522,,,9.95,Pfizer/BioNTech,Government of Guernsey
GGY,25/01/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,26/01/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,27/01/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,28/01/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,29/01/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,30/01/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,31/01/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,01/02/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,02/02/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,03/02/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,04/02/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,05/02/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,06/02/2021,,,,,604,,Pfizer/BioNTech,Government of Guernsey
GGY,07/02/2021,15135,12045,3090,,604,22.57,Pfizer/BioNTech,Government of Guernsey
GGY,08/02/2021,,,,,603,,Pfizer/BioNTech,Government of Guernsey
GGY,09/02/2021,,,,,601,,Pfizer/BioNTech,Government of Guernsey
GGY,10/02/2021,,,,,599,,Pfizer/BioNTech,Government of Guernsey
GGY,11/02/2021,,,,,598,,Pfizer/BioNTech,Government of Guernsey
GGY,12/02/2021,,,,,596,,Pfizer/BioNTech,Government of Guernsey
GGY,13/02/2021,,,,,594,,Pfizer/BioNTech,Government of Guernsey
GGY,14/02/2021,19284,13950,5334,,593,28.76,Pfizer/BioNTech,Government of Guernsey
GUY,11/02/2021,0,0,,,,0,Oxford/AstraZeneca,Ministry of Health
GUY,12/02/2021,,,,,167,,Oxford/AstraZeneca,Ministry of Health
GUY,13/02/2021,,,,,167,,Oxford/AstraZeneca,Ministry of Health
GUY,14/02/2021,,,,,167,,Oxford/AstraZeneca,Ministry of Health
GUY,15/02/2021,668,668,,,167,0.08,Oxford/AstraZeneca,Ministry of Health
GUY,16/02/2021,,,,,167,,Oxford/AstraZeneca,Ministry of Health
GUY,17/02/2021,,,,,168,,Oxford/AstraZeneca,Ministry of Health
GUY,18/02/2021,,,,,168,,Oxford/AstraZeneca,Ministry of Health
GUY,19/02/2021,,,,,168,,Oxford/AstraZeneca,Ministry of Health
GUY,20/02/2021,,,,,169,,Oxford/AstraZeneca,Ministry of Health
GUY,21/02/2021,,,,,169,,Oxford/AstraZeneca,Ministry of Health
GUY,22/02/2021,1852,1852,,,169,0.24,Oxford/AstraZeneca,Ministry of Health
HUN,28/12/2020,1094,,,,,0.01,Pfizer/BioNTech,Government of Hungary
HUN,29/12/2020,2461,,,1367,1367,0.03,Pfizer/BioNTech,Government of Hungary
HUN,30/12/2020,3789,,,1328,1348,0.04,Pfizer/BioNTech,Government of Hungary
HUN,31/12/2020,5110,,,1321,1339,0.05,Pfizer/BioNTech,Government of Hungary
HUN,01/01/2021,,,,,1578,,Pfizer/BioNTech,Government of Hungary
HUN,02/01/2021,,,,,1722,,Pfizer/BioNTech,Government of Hungary
HUN,03/01/2021,12000,,,,1818,0.12,Pfizer/BioNTech,Government of Hungary
HUN,04/01/2021,15000,,,3000,1987,0.16,Pfizer/BioNTech,Government of Hungary
HUN,05/01/2021,21000,,,6000,2648,0.22,Pfizer/BioNTech,Government of Hungary
HUN,06/01/2021,31500,,,10500,3959,0.33,Pfizer/BioNTech,Government of Hungary
HUN,07/01/2021,42549,,,11049,5348,0.44,Pfizer/BioNTech,Government of Hungary
HUN,08/01/2021,,,,,6375,,Pfizer/BioNTech,Government of Hungary
HUN,09/01/2021,,,,,7402,,Pfizer/BioNTech,Government of Hungary
HUN,10/01/2021,71000,,,,8429,0.73,Pfizer/BioNTech,Government of Hungary
HUN,11/01/2021,78579,,,7579,9083,0.81,Pfizer/BioNTech,Government of Hungary
HUN,12/01/2021,86929,,,8350,9418,0.9,Pfizer/BioNTech,Government of Hungary
HUN,13/01/2021,96101,,,9172,9229,0.99,Pfizer/BioNTech,Government of Hungary
HUN,14/01/2021,105728,,,9627,9026,1.09,Pfizer/BioNTech,Government of Hungary
HUN,15/01/2021,112847,,,7119,8688,1.17,Pfizer/BioNTech,Government of Hungary
HUN,16/01/2021,119944,,,7097,8347,1.24,Pfizer/BioNTech,Government of Hungary
HUN,17/01/2021,123188,,,3244,7455,1.28,Pfizer/BioNTech,Government of Hungary
HUN,18/01/2021,131332,129689,1643,8144,7536,1.36,Pfizer/BioNTech,Government of Hungary
HUN,19/01/2021,133257,130318,2939,1925,6618,1.38,Pfizer/BioNTech,Government of Hungary
HUN,20/01/2021,138584,134554,4030,5327,6069,1.43,Pfizer/BioNTech,Government of Hungary
HUN,21/01/2021,144798,138983,5815,6214,5581,1.5,Pfizer/BioNTech,Government of Hungary
HUN,22/01/2021,150128,143184,6944,5330,5326,1.55,Pfizer/BioNTech,Government of Hungary
HUN,23/01/2021,153392,145257,8135,3264,4778,1.59,Pfizer/BioNTech,Government of Hungary
HUN,24/01/2021,156098,146695,9403,2706,4701,1.62,Pfizer/BioNTech,Government of Hungary
HUN,25/01/2021,162315,149676,12639,6217,4426,1.68,Pfizer/BioNTech,Government of Hungary
HUN,26/01/2021,170476,152704,17772,8161,5317,1.76,Pfizer/BioNTech,Government of Hungary
HUN,27/01/2021,187508,161215,26293,17032,6989,1.94,Pfizer/BioNTech,Government of Hungary
HUN,28/01/2021,213010,175283,37727,25502,9745,2.2,Pfizer/BioNTech,Government of Hungary
HUN,29/01/2021,247889,198283,49606,34879,13966,2.57,Pfizer/BioNTech,Government of Hungary
HUN,30/01/2021,278830,222005,56825,30941,17920,2.89,Pfizer/BioNTech,Government of Hungary
HUN,31/01/2021,299138,237872,61266,20308,20434,3.1,Pfizer/BioNTech,Government of Hungary
HUN,01/02/2021,311662,243136,68526,12524,21335,3.23,Pfizer/BioNTech,Government of Hungary
HUN,02/02/2021,322306,247270,75036,10644,21690,3.34,Pfizer/BioNTech,Government of Hungary
HUN,03/02/2021,334130,249687,84452,11824,20946,3.46,Pfizer/BioNTech,Government of Hungary
HUN,04/02/2021,357303,264530,92773,23173,20613,3.7,Pfizer/BioNTech,Government of Hungary
HUN,05/02/2021,381062,279410,101652,23759,19025,3.94,Pfizer/BioNTech,Government of Hungary
HUN,06/02/2021,391621,286379,105242,10559,16113,4.05,Pfizer/BioNTech,Government of Hungary
HUN,07/02/2021,396634,289042,107592,5013,13928,4.11,Pfizer/BioNTech,Government of Hungary
HUN,08/02/2021,401791,291396,110395,5157,12876,4.16,Pfizer/BioNTech,Government of Hungary
HUN,09/02/2021,406197,292627,113570,4406,11984,4.2,Pfizer/BioNTech,Government of Hungary
HUN,10/02/2021,411992,294624,117368,5795,11123,4.26,Pfizer/BioNTech,Government of Hungary
HUN,11/02/2021,431097,310448,120649,19105,10542,4.46,Pfizer/BioNTech,Government of Hungary
HUN,12/02/2021,455168,330745,124423,24071,10587,4.71,Pfizer/BioNTech,Government of Hungary
HUN,13/02/2021,463383,335188,128195,8215,10252,4.8,Pfizer/BioNTech,Government of Hungary
HUN,14/02/2021,465636,336297,129339,2253,9857,4.82,Pfizer/BioNTech,Government of Hungary
HUN,15/02/2021,473551,341958,131593,7915,10251,4.9,Pfizer/BioNTech,Government of Hungary
HUN,16/02/2021,483751,348927,134824,10200,11079,5.01,Pfizer/BioNTech,Government of Hungary
HUN,17/02/2021,506044,365021,141023,22293,13436,5.24,Pfizer/BioNTech,Government of Hungary
HUN,18/02/2021,544253,391821,152432,38209,16165,5.63,Pfizer/BioNTech,Government of Hungary
HUN,19/02/2021,600048,427309,172739,55795,20697,6.21,Pfizer/BioNTech,Government of Hungary
HUN,20/02/2021,636240,445535,190705,36192,24694,6.59,Pfizer/BioNTech,Government of Hungary
HUN,21/02/2021,654462,453457,201005,18222,26975,6.77,Pfizer/BioNTech,Government of Hungary
HUN,22/02/2021,662816,457096,205720,8354,27038,6.86,Pfizer/BioNTech,Government of Hungary
ISL,30/12/2020,4875,4875,,,,1.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,31/12/2020,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,01/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,02/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,03/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,04/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,05/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,06/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,07/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,08/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,09/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,10/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,11/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,12/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,13/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,14/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,15/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,16/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,17/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,18/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,19/01/2021,,,,,63,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,20/01/2021,6205,5725,480,,63,1.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,21/01/2021,,,,,312,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,22/01/2021,,,,,560,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,23/01/2021,,,,,809,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,24/01/2021,,,,,1057,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,25/01/2021,15220,10433,4787,,1306,4.46,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,26/01/2021,,,,,1318,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,27/01/2021,15522,10702,4820,,1331,4.55,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,28/01/2021,,,,,1103,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,29/01/2021,,,,,874,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,30/01/2021,,,,,646,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,31/01/2021,,,,,417,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,01/02/2021,,,,,189,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,02/02/2021,,,,,197,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,03/02/2021,16951,12098,4853,,204,4.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,04/02/2021,,,,,215,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,05/02/2021,17515,12660,4855,,226,5.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,06/02/2021,,,,,204,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,07/02/2021,,,,,182,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,08/02/2021,17657,12801,4856,,159,5.17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,09/02/2021,,,,,200,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,10/02/2021,,,,,241,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,11/02/2021,,,,,271,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,12/02/2021,19624,14086,5538,,301,5.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,13/02/2021,,,,,305,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,14/02/2021,,,,,309,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,15/02/2021,19844,14087,5757,,312,5.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,16/02/2021,20031,14087,5944,187,269,5.87,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,17/02/2021,21569,14188,7381,1538,418,6.32,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,18/02/2021,24853,15195,9658,3284,817,7.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,19/02/2021,25718,15644,10074,865,871,7.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,20/02/2021,,,,,957,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,21/02/2021,,,,,1044,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
ISL,22/02/2021,27762,17232,10530,,1131,8.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health
IND,15/01/2021,0,0,,,,0,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,16/01/2021,191181,191181,,191181,191181,0.01,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,17/01/2021,224301,224301,,33120,112150,0.02,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,18/01/2021,454049,454049,,229748,151350,0.03,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,19/01/2021,674835,674835,,220786,168709,0.05,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,20/01/2021,806484,806484,,131649,161297,0.06,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,21/01/2021,1043534,1043534,,237050,173922,0.08,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,22/01/2021,1390592,1390592,,347058,198656,0.1,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,23/01/2021,1582201,1582201,,191609,198717,0.11,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,24/01/2021,1615504,1615504,,33303,198743,0.12,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,25/01/2021,2023809,2023809,,408305,224251,0.15,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,26/01/2021,2029480,2029480,,5671,193521,0.15,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,27/01/2021,2355979,2355979,,326499,221356,0.17,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,28/01/2021,2928053,2928053,,572074,269217,0.21,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,29/01/2021,3500027,3500027,,571974,301348,0.25,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,30/01/2021,3744334,3744334,,244307,308876,0.27,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,31/01/2021,3758843,3758843,,14509,306191,0.27,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,01/02/2021,3950156,3950156,,191313,275192,0.29,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,02/02/2021,4138918,4138918,,188762,301348,0.3,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,03/02/2021,4449552,4449552,,310634,299082,0.32,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,04/02/2021,4959445,4959445,,509893,290199,0.36,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,05/02/2021,5416849,5416849,,457404,273832,0.39,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,06/02/2021,5775322,5775322,,358473,290141,0.42,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,07/02/2021,5812362,5812362,,37040,293360,0.42,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,08/02/2021,6259008,6259008,,446646,329836,0.45,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,09/02/2021,6611561,6611561,,352553,353235,0.48,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,10/02/2021,7017114,7017114,,405553,366795,0.51,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,11/02/2021,7505010,7505010,,487896,363652,0.54,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,12/02/2021,7967647,7967647,,462637,364400,0.58,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,13/02/2021,8052454,8044786,7668,84807,325305,0.58,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,14/02/2021,,,,,353179,,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,15/02/2021,8516771,8418653,98118,,322538,0.62,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,16/02/2021,8857341,8641002,216339,340570,320826,0.64,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,17/02/2021,9186757,8844641,342116,329416,309949,0.67,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,18/02/2021,9846523,9381591,464932,659766,334502,0.71,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,19/02/2021,10449942,9693000,756942,603419,354614,0.76,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,20/02/2021,10838323,9964383,873940,388381,397981,0.79,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,21/02/2021,11085173,10124531,960642,246850,400080,0.8,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IND,22/02/2021,11424094,10308552,1115542,338921,415332,0.83,"Covaxin, Oxford/AstraZeneca",Ministry of Health
IDN,12/01/2021,0,,,,,0,Sinovac,Ministry of Health
IDN,13/01/2021,,,,,13200,,Sinovac,Ministry of Health
IDN,14/01/2021,,,,,13200,,Sinovac,Ministry of Health
IDN,15/01/2021,,,,,13200,,Sinovac,Ministry of Health
IDN,16/01/2021,,,,,13200,,Sinovac,Ministry of Health
IDN,17/01/2021,,,,,13200,,Sinovac,Ministry of Health
IDN,18/01/2021,,,,,13200,,Sinovac,Ministry of Health
IDN,19/01/2021,,,,,13200,,Sinovac,Ministry of Health
IDN,20/01/2021,,,,,13200,,Sinovac,Ministry of Health
IDN,21/01/2021,,,,,13200,,Sinovac,Ministry of Health
IDN,22/01/2021,132000,,,,13200,0.05,Sinovac,Ministry of Health
IDN,23/01/2021,,,,,12546,,Sinovac,Ministry of Health
IDN,24/01/2021,149242,,,,11892,0.05,Sinovac,Ministry of Health
IDN,25/01/2021,161959,,,12717,11823,0.06,Sinovac,Ministry of Health
IDN,26/01/2021,245685,,,83726,21898,0.09,Sinovac,Ministry of Health
IDN,27/01/2021,308003,,,62318,28915,0.11,Sinovac,Ministry of Health
IDN,28/01/2021,373786,368318,5468,65783,36427,0.14,Sinovac,Ministry of Health
IDN,29/01/2021,416299,405012,11287,42513,40614,0.15,Sinovac,Ministry of Health
IDN,30/01/2021,502955,482145,20810,86656,51762,0.18,Sinovac,Ministry of Health
IDN,31/01/2021,515681,493133,22548,12726,52348,0.19,Sinovac,Ministry of Health
IDN,01/02/2021,574938,539532,35406,59257,58997,0.21,Sinovac,Ministry of Health
IDN,02/02/2021,648259,596260,51999,73321,57511,0.24,Sinovac,Ministry of Health
IDN,03/02/2021,717647,646026,71621,69388,58521,0.26,Sinovac,Ministry of Health
IDN,04/02/2021,796819,700266,96553,79172,60433,0.29,Sinovac,Ministry of Health
IDN,05/02/2021,865609,744884,120725,68790,64187,0.32,Sinovac,Ministry of Health
IDN,06/02/2021,914303,777096,137207,48694,58764,0.33,Sinovac,Ministry of Health
IDN,07/02/2021,923449,784318,139131,9146,58253,0.34,Sinovac,Ministry of Health
IDN,08/02/2021,985855,814585,171270,62406,58702,0.36,Sinovac,Ministry of Health
IDN,09/02/2021,1066860,845407,221453,81005,59800,0.39,Sinovac,Ministry of Health
IDN,10/02/2021,1248797,969546,279251,181937,75879,0.46,Sinovac,Ministry of Health
IDN,11/02/2021,1362791,1017186,345605,113994,80853,0.5,Sinovac,Ministry of Health
IDN,12/02/2021,,,,,79099,,Sinovac,Ministry of Health
IDN,13/02/2021,1475812,1060326,415486,,80216,0.54,Sinovac,Ministry of Health
IDN,14/02/2021,1494325,1068747,425578,18513,81554,0.55,Sinovac,Ministry of Health
IDN,15/02/2021,1578720,1096095,482625,84395,84695,0.58,Sinovac,Ministry of Health
IDN,16/02/2021,1658110,1120963,537147,79390,84464,0.61,Sinovac,Ministry of Health
IDN,17/02/2021,1747267,1149939,597328,89157,71210,0.64,Sinovac,Ministry of Health
IDN,18/02/2021,1787976,1164144,623832,40709,60741,0.65,Sinovac,Ministry of Health
IDN,19/02/2021,,,,,64721,,Sinovac,Ministry of Health
IDN,20/02/2021,1956725,1224091,732634,,68702,0.72,Sinovac,Ministry of Health
IRN,08/02/2021,0,0,,,,0,Sputnik V,Government of Iran
IRN,09/02/2021,3000,3000,,3000,3000,0,Sputnik V,Government of Iran
IRN,10/02/2021,,,,,1938,,Sputnik V,Government of Iran
IRN,11/02/2021,,,,,1583,,Sputnik V,Government of Iran
IRN,12/02/2021,,,,,1406,,Sputnik V,Government of Iran
IRN,13/02/2021,,,,,1300,,Sputnik V,Government of Iran
IRN,14/02/2021,,,,,1229,,Sputnik V,Government of Iran
IRN,15/02/2021,,,,,1179,,Sputnik V,Government of Iran
IRN,16/02/2021,,,,,875,,Sputnik V,Government of Iran
IRN,17/02/2021,10000,10000,,,875,0.01,Sputnik V,Government of Iran
IRL,31/12/2020,1800,,,,,0.04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
IRL,01/01/2021,,,,,550,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
IRL,02/01/2021,,,,,550,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
IRL,03/01/2021,,,,,550,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
IRL,04/01/2021,4000,,,,550,0.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
IRL,05/01/2021,,,,,1194,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
IRL,06/01/2021,,,,,1624,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
IRL,07/01/2021,15314,,,,1931,0.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
IRL,08/01/2021,,,,,3028,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
IRL,09/01/2021,,,,,4124,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
IRL,10/01/2021,40000,,,,5221,0.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
IRL,11/01/2021,,,,,6919,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
IRL,12/01/2021,,,,,8157,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive
